Osklen;ARPX Riva low-top sneakers;255 CHF;https://www.farfetch.com//ch/shopping/men/osklen-arpx-riva-low-top-sneakers-item-20169751.aspx?storeid=9682
adidas;Osklen;255 CHF;https://www.farfetch.com//ch/shopping/men/osklen-arpx-riva-low-top-sneakers-item-20169751.aspx?storeid=9682
adidas;x Raf Simons Ozweego sneakers;446 CHF;https://www.farfetch.com//ch/shopping/men/adidas-x-raf-simons-ozweego-sneakers-item-13078775.aspx?storeid=14912
Dsquared2;adidas;446 CHF;https://www.farfetch.com//ch/shopping/men/adidas-x-raf-simons-ozweego-sneakers-item-13078775.aspx?storeid=14912
Dsquared2;Ibra low-top sneakers;420 CHF;https://www.farfetch.com//ch/shopping/men/dsquared2-ibra-low-top-sneakers-item-18983052.aspx?storeid=11706
Golden Goose;Dsquared2;420 CHF;https://www.farfetch.com//ch/shopping/men/dsquared2-ibra-low-top-sneakers-item-18983052.aspx?storeid=11706
Golden Goose;Super-Star distressed-effect sneakers;535 CHF;https://www.farfetch.com//ch/shopping/men/golden-goose-super-star-distressed-effect-sneakers-item-18858627.aspx?storeid=10573
Golden Goose;Golden Goose;535 CHF;https://www.farfetch.com//ch/shopping/men/golden-goose-super-star-distressed-effect-sneakers-item-18858627.aspx?storeid=10573
Golden Goose;Stardan low-top sneakers;605 CHF;https://www.farfetch.com//ch/shopping/men/golden-goose-stardan-low-top-sneakers-item-19921538.aspx?storeid=9981
Maison Margiela;Golden Goose;605 CHF;https://www.farfetch.com//ch/shopping/men/golden-goose-stardan-low-top-sneakers-item-19921538.aspx?storeid=9981
Maison Margiela;Tabi lace-up leather brogues;888 CHF;https://www.farfetch.com//ch/shopping/men/maison-margiela-tabi-lace-up-leather-brogues-item-16031869.aspx?storeid=9675
Moschino;Maison Margiela;888 CHF;https://www.farfetch.com//ch/shopping/men/maison-margiela-tabi-lace-up-leather-brogues-item-16031869.aspx?storeid=9675
Moschino;low-top leather sneakers;410 CHF;https://www.farfetch.com//ch/shopping/men/moschino-low-top-leather-sneakers-item-17434084.aspx?storeid=13040
Marsèll;Moschino;410 CHF;https://www.farfetch.com//ch/shopping/men/moschino-low-top-leather-sneakers-item-17434084.aspx?storeid=13040
Marsèll;almond-toe suede slippers;291 CHF;https://www.farfetch.com//ch/shopping/men/marsell-almond-toe-suede-slippers-item-19550817.aspx?storeid=9903
Emporio Armani;Marsèll;291 CHF;https://www.farfetch.com//ch/shopping/men/marsell-almond-toe-suede-slippers-item-19550817.aspx?storeid=9903
Emporio Armani;logo-print panelled leather sneakers;312 CHF;https://www.farfetch.com//ch/shopping/men/emporio-armani-logo-print-panelled-leather-sneakers-item-21242646.aspx?storeid=9888
Virón;Emporio Armani;312 CHF;https://www.farfetch.com//ch/shopping/men/emporio-armani-logo-print-panelled-leather-sneakers-item-21242646.aspx?storeid=9888
Virón;1969 Myst chunky-sole loafers;118 CHF;https://www.farfetch.com//ch/shopping/men/viron-1969-myst-chunky-sole-loafers-item-19830718.aspx?storeid=13751
Saucony;Virón;118 CHF;https://www.farfetch.com//ch/shopping/men/viron-1969-myst-chunky-sole-loafers-item-19830718.aspx?storeid=13751
Saucony;Grid Shadow 2 suede sneakers;159 CHF;https://www.farfetch.com//ch/shopping/men/saucony-grid-shadow-2-suede-sneakers-item-21987167.aspx?storeid=9693
RUN OF;Saucony;159 CHF;https://www.farfetch.com//ch/shopping/men/saucony-grid-shadow-2-suede-sneakers-item-21987167.aspx?storeid=9693
RUN OF;M Ro-1 lace-up sneakers;382 CHF;https://www.farfetch.com//ch/shopping/men/run-of-m-ro-1-lace-up-sneakers-item-21350152.aspx?storeid=12491
Toga Virilis;RUN OF;382 CHF;https://www.farfetch.com//ch/shopping/men/run-of-m-ro-1-lace-up-sneakers-item-21350152.aspx?storeid=12491
Toga Virilis;chunky leather loafers;431 CHF;https://www.farfetch.com//ch/shopping/men/toga-virilis-chunky-leather-loafers-item-20239788.aspx?storeid=13422
Marsèll;Toga Virilis;431 CHF;https://www.farfetch.com//ch/shopping/men/toga-virilis-chunky-leather-loafers-item-20239788.aspx?storeid=13422
Marsèll;leather lace-up shoes;261 CHF;https://www.farfetch.com//ch/shopping/men/marsell-leather-lace-up-shoes-item-19552612.aspx?storeid=9903
Superga;Marsèll;261 CHF;https://www.farfetch.com//ch/shopping/men/marsell-leather-lace-up-shoes-item-19552612.aspx?storeid=9903
Superga;3843 leather sneakers;124 CHF;https://www.farfetch.com//ch/shopping/men/superga-3843-leather-sneakers-item-21513317.aspx?storeid=9053
Jordan;Superga;124 CHF;https://www.farfetch.com//ch/shopping/men/superga-3843-leather-sneakers-item-21513317.aspx?storeid=9053
Jordan;Air Jordan 6 Reflection of a Champion;722 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-6-reflection-of-a-champion-item-14244028.aspx?storeid=11218
Church&apos;s;Jordan;722 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-6-reflection-of-a-champion-item-14244028.aspx?storeid=11218
Church&apos;s;Chester 2 Derby shoes;679 CHF;https://www.farfetch.com//ch/shopping/men/churchs-chester-2-derby-shoes-item-19050049.aspx?storeid=9260
Giuseppe Zanotti;Church&apos;s;679 CHF;https://www.farfetch.com//ch/shopping/men/churchs-chester-2-derby-shoes-item-19050049.aspx?storeid=9260
Giuseppe Zanotti;Frankie low-top sneakers;347 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-frankie-low-top-sneakers-item-20102991.aspx?storeid=11909
Golden Goose;Giuseppe Zanotti;347 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-frankie-low-top-sneakers-item-20102991.aspx?storeid=11909
Golden Goose;logo-print shoe laces;60 CHF;https://www.farfetch.com//ch/shopping/men/golden-goose-logo-print-shoe-laces-item-20634593.aspx?storeid=13624
Bally;Golden Goose;60 CHF;https://www.farfetch.com//ch/shopping/men/golden-goose-logo-print-shoe-laces-item-20634593.aspx?storeid=13624
Bally;Demmy leather low-top sneakers;515 CHF;https://www.farfetch.com//ch/shopping/men/bally-demmy-leather-low-top-sneakers-item-19920004.aspx?storeid=10319
Lidfort;Bally;515 CHF;https://www.farfetch.com//ch/shopping/men/bally-demmy-leather-low-top-sneakers-item-19920004.aspx?storeid=10319
Lidfort;leopard-print ankle boots;759 CHF;https://www.farfetch.com//ch/shopping/men/lidfort-leopard-print-ankle-boots-item-20167000.aspx?storeid=9446
Onitsuka Tiger;Lidfort;759 CHF;https://www.farfetch.com//ch/shopping/men/lidfort-leopard-print-ankle-boots-item-20167000.aspx?storeid=9446
Onitsuka Tiger;x Nick Wooster Wigurve sneakers;601 CHF;https://www.farfetch.com//ch/shopping/men/onitsuka-tiger-x-nick-wooster-wigurve-sneakers-item-19861765.aspx?storeid=14140
Marsèll;Onitsuka Tiger;601 CHF;https://www.farfetch.com//ch/shopping/men/onitsuka-tiger-x-nick-wooster-wigurve-sneakers-item-19861765.aspx?storeid=14140
Marsèll;Sancrispa leather derby shoes;461 CHF;https://www.farfetch.com//ch/shopping/men/marsell-sancrispa-leather-derby-shoes-item-21112170.aspx?storeid=9903
Santoni;Marsèll;461 CHF;https://www.farfetch.com//ch/shopping/men/marsell-sancrispa-leather-derby-shoes-item-21112170.aspx?storeid=9903
Santoni;almond-toe leather penny loafers;621 CHF;https://www.farfetch.com//ch/shopping/men/santoni-almond-toe-leather-penny-loafers-item-19463079.aspx?storeid=10568
Suicoke;Santoni;621 CHF;https://www.farfetch.com//ch/shopping/men/santoni-almond-toe-leather-penny-loafers-item-19463079.aspx?storeid=10568
Suicoke;Cel-V touch-strap sandals;132 CHF;https://www.farfetch.com//ch/shopping/men/suicoke-cel-v-touch-strap-sandals-item-16680869.aspx?storeid=9954
;Suicoke;132 CHF;https://www.farfetch.com//ch/shopping/men/suicoke-cel-v-touch-strap-sandals-item-16680869.aspx?storeid=9954
HOKA;Clifton L low-top sneakers;198 CHF;https://www.farfetch.com//ch/shopping/men/hoka-clifton-l-low-top-sneakers-item-18940311.aspx?storeid=11790
Versace;HOKA;198 CHF;https://www.farfetch.com//ch/shopping/men/hoka-clifton-l-low-top-sneakers-item-18940311.aspx?storeid=11790
Versace;studded-logo leather slides;216 CHF;https://www.farfetch.com//ch/shopping/men/versace-studded-logo-leather-slides-item-19768369.aspx?storeid=12287
11 By Boris Bidjan Saberi;Versace;216 CHF;https://www.farfetch.com//ch/shopping/men/versace-studded-logo-leather-slides-item-19768369.aspx?storeid=12287
11 By Boris Bidjan Saberi;bamba low-gum sneakers;711 CHF;https://www.farfetch.com//ch/shopping/men/11-by-boris-bidjan-saberi-bamba-low-gum-sneakers-item-17623854.aspx?storeid=9499
Church&apos;s;11 By Boris Bidjan Saberi;711 CHF;https://www.farfetch.com//ch/shopping/men/11-by-boris-bidjan-saberi-bamba-low-gum-sneakers-item-17623854.aspx?storeid=9499
Church&apos;s;Chetwynd suede oxford brogues;944 CHF;https://www.farfetch.com//ch/shopping/men/churchs-chetwynd-suede-oxford-brogues-item-16545960.aspx?storeid=14790
ASICS;Church&apos;s;944 CHF;https://www.farfetch.com//ch/shopping/men/churchs-chetwynd-suede-oxford-brogues-item-16545960.aspx?storeid=14790
Nike;ASICS;316 CHF;https://www.farfetch.com//ch/shopping/men/asics-x-kith-x-men-wolverine-80-sneakers-item-21100636.aspx?storeid=11218
Nike;SB Zoom Blazer Mid &quot;Barely Green&quot; sneakers;80 CHF;https://www.farfetch.com//ch/shopping/men/nike-sb-zoom-blazer-mid-barely-green-sneakers-item-19395618.aspx?storeid=11218
Buttero;Nike;80 CHF;https://www.farfetch.com//ch/shopping/men/nike-sb-zoom-blazer-mid-barely-green-sneakers-item-19395618.aspx?storeid=11218
Buttero;raw-cut edge low-top sneakers;223 CHF;https://www.farfetch.com//ch/shopping/men/buttero-raw-cut-edge-low-top-sneakers-item-18453375.aspx?storeid=13749
Nike;Buttero;223 CHF;https://www.farfetch.com//ch/shopping/men/buttero-raw-cut-edge-low-top-sneakers-item-18453375.aspx?storeid=13749
Nike;x Playstation PG 2.5 &quot;wolf grey/multicolour&quot;sneakers;259 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-playstation-pg-25-wolf-greymulticoloursneakers-item-13678337.aspx?storeid=11218
Santoni;Nike;259 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-playstation-pg-25-wolf-greymulticoloursneakers-item-13678337.aspx?storeid=11218
Santoni;Darts low-top sneakers;473 CHF;https://www.farfetch.com//ch/shopping/men/santoni-darts-low-top-sneakers-item-19543088.aspx?storeid=13539
Church&apos;s;Santoni;473 CHF;https://www.farfetch.com//ch/shopping/men/santoni-darts-low-top-sneakers-item-19543088.aspx?storeid=13539
Church&apos;s;monk-strap brogue shoes;845 CHF;https://www.farfetch.com//ch/shopping/men/churchs-monk-strap-brogue-shoes-item-14965686.aspx?storeid=9636
Michael Kors;Church&apos;s;845 CHF;https://www.farfetch.com//ch/shopping/men/churchs-monk-strap-brogue-shoes-item-14965686.aspx?storeid=9636
Michael Kors;logo-print square-toe espadrilles;160 CHF;https://www.farfetch.com//ch/shopping/men/michael-kors-logo-print-square-toe-espadrilles-item-19871763.aspx?storeid=13239
Tod&apos;s;Michael Kors;160 CHF;https://www.farfetch.com//ch/shopping/men/michael-kors-logo-print-square-toe-espadrilles-item-19871763.aspx?storeid=13239
Tod&apos;s;bow-detail suede loafers ;271 CHF;https://www.farfetch.com//ch/shopping/men/tods-bow-detail-suede-loafers-item-19040601.aspx?storeid=9736
Nike;Tod&apos;s;271 CHF;https://www.farfetch.com//ch/shopping/men/tods-bow-detail-suede-loafers-item-19040601.aspx?storeid=9736
Nike;Cosmic Unity 2 &quot;Blackout&quot; sneakers;103 CHF;https://www.farfetch.com//ch/shopping/men/nike-cosmic-unity-2-blackout-sneakers-item-20582318.aspx?storeid=11218
Tommy Jeans;Nike;103 CHF;https://www.farfetch.com//ch/shopping/men/nike-cosmic-unity-2-blackout-sneakers-item-20582318.aspx?storeid=11218
Tommy Jeans;low-top lace-up sneakers;132 CHF;https://www.farfetch.com//ch/shopping/men/tommy-jeans-low-top-lace-up-sneakers-item-19420545.aspx?storeid=9783
Vans;Tommy Jeans;132 CHF;https://www.farfetch.com//ch/shopping/men/tommy-jeans-low-top-lace-up-sneakers-item-19420545.aspx?storeid=9783
Vans;Classic Slip-On &quot;Electric Flames&quot; sneakers;40 CHF;https://www.farfetch.com//ch/shopping/men/vans-classic-slip-on-electric-flames-sneakers-item-18797332.aspx?storeid=11218
TOM FORD;Vans;40 CHF;https://www.farfetch.com//ch/shopping/men/vans-classic-slip-on-electric-flames-sneakers-item-18797332.aspx?storeid=11218
TOM FORD;Cambridge low-top sneakers;695 CHF;https://www.farfetch.com//ch/shopping/men/tom-ford-cambridge-low-top-sneakers-item-16913690.aspx?storeid=11167
Lanvin;TOM FORD;695 CHF;https://www.farfetch.com//ch/shopping/men/tom-ford-cambridge-low-top-sneakers-item-16913690.aspx?storeid=11167
Lanvin;chunky lace-up boots;807 CHF;https://www.farfetch.com//ch/shopping/men/lanvin-chunky-lace-up-boots-item-18337502.aspx?storeid=9475
CamperLab;Lanvin;807 CHF;https://www.farfetch.com//ch/shopping/men/lanvin-chunky-lace-up-boots-item-18337502.aspx?storeid=9475
CamperLab;Traktori ankle boots;285 CHF;https://www.farfetch.com//ch/shopping/men/camperlab-traktori-ankle-boots-item-17564610.aspx?storeid=12099
JW Anderson;CamperLab;285 CHF;https://www.farfetch.com//ch/shopping/men/camperlab-traktori-ankle-boots-item-17564610.aspx?storeid=12099
JW Anderson;felted slip-on loafers;364 CHF;https://www.farfetch.com//ch/shopping/men/jw-anderson-felted-slip-on-loafers-item-19199581.aspx?storeid=12077
Versace;JW Anderson;364 CHF;https://www.farfetch.com//ch/shopping/men/jw-anderson-felted-slip-on-loafers-item-19199581.aspx?storeid=12077
Versace;La Medusa faux-fur slippers ;435 CHF;https://www.farfetch.com//ch/shopping/men/versace-la-medusa-faux-fur-slippers-item-21444086.aspx?storeid=11935
Golden Goose;Versace;435 CHF;https://www.farfetch.com//ch/shopping/men/versace-la-medusa-faux-fur-slippers-item-21444086.aspx?storeid=11935
Golden Goose;Super-Star panelled sneakers;570 CHF;https://www.farfetch.com//ch/shopping/men/golden-goose-super-star-panelled-sneakers-item-16863701.aspx?storeid=9600
Polo Ralph Lauren;Golden Goose;570 CHF;https://www.farfetch.com//ch/shopping/men/golden-goose-super-star-panelled-sneakers-item-16863701.aspx?storeid=9600
Polo Ralph Lauren;athletic shoe sneakers;144 CHF;https://www.farfetch.com//ch/shopping/men/polo-ralph-lauren-athletic-shoe-sneakers-item-17683630.aspx?storeid=11719
Polo Ralph Lauren;Polo Ralph Lauren;144 CHF;https://www.farfetch.com//ch/shopping/men/polo-ralph-lauren-athletic-shoe-sneakers-item-17683630.aspx?storeid=11719
Polo Ralph Lauren;lace-up suede boots;430 CHF;https://www.farfetch.com//ch/shopping/men/polo-ralph-lauren-lace-up-suede-boots-item-20325319.aspx?storeid=11719
PS Paul Smith;Polo Ralph Lauren;430 CHF;https://www.farfetch.com//ch/shopping/men/polo-ralph-lauren-lace-up-suede-boots-item-20325319.aspx?storeid=11719
PS Paul Smith;almond-toe loafers ;275 CHF;https://www.farfetch.com//ch/shopping/men/ps-paul-smith-almond-toe-loafers-item-19378719.aspx?storeid=9462
Nike;PS Paul Smith;275 CHF;https://www.farfetch.com//ch/shopping/men/ps-paul-smith-almond-toe-loafers-item-19378719.aspx?storeid=9462
Nike;Air Max 90 SE low-top sneakers;154 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-90-se-low-top-sneakers-item-18612926.aspx?storeid=11218
Church&apos;s;Nike;154 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-90-se-low-top-sneakers-item-18612926.aspx?storeid=11218
Church&apos;s;leather lace-up sneakers;752 CHF;https://www.farfetch.com//ch/shopping/men/churchs-leather-lace-up-sneakers-item-16467675.aspx?storeid=11719
Sebago;Church&apos;s;752 CHF;https://www.farfetch.com//ch/shopping/men/churchs-leather-lace-up-sneakers-item-16467675.aspx?storeid=11719
Sebago;slip-on leather loafers;192 CHF;https://www.farfetch.com//ch/shopping/men/sebago-slip-on-leather-loafers-item-17198679.aspx?storeid=12161
Vans;Sebago;192 CHF;https://www.farfetch.com//ch/shopping/men/sebago-slip-on-leather-loafers-item-17198679.aspx?storeid=12161
Vans;Era low-top sneakers;69 CHF;https://www.farfetch.com//ch/shopping/men/vans-era-low-top-sneakers-item-18481479.aspx?storeid=11218
Tod&apos;s;Vans;69 CHF;https://www.farfetch.com//ch/shopping/men/vans-era-low-top-sneakers-item-18481479.aspx?storeid=11218
Tod&apos;s;lace-up leather brogues;589 CHF;https://www.farfetch.com//ch/shopping/men/tods-lace-up-leather-brogues-item-15877545.aspx?storeid=9868
Nike;Tod&apos;s;589 CHF;https://www.farfetch.com//ch/shopping/men/tods-lace-up-leather-brogues-item-15877545.aspx?storeid=9868
Nike; Air Force 1 &apos;07 Prm sneakers;237 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-force-1-07-prm-sneakers-item-14169789.aspx?storeid=11218
Valentino Garavani;Nike;237 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-force-1-07-prm-sneakers-item-14169789.aspx?storeid=11218
Virón;Valentino Garavani;563 CHF;https://www.farfetch.com//ch/shopping/men/valentino-garavani-rockstud-embellishment-lace-up-sneakers-item-16974573.aspx?storeid=9393
Virón;1992 ankle boots;230 CHF;https://www.farfetch.com//ch/shopping/men/viron-1992-ankle-boots-item-20191810.aspx?storeid=13639
Tod&apos;s;Virón;230 CHF;https://www.farfetch.com//ch/shopping/men/viron-1992-ankle-boots-item-20191810.aspx?storeid=13639
Tod&apos;s;suede slip-on loafers;494 CHF;https://www.farfetch.com//ch/shopping/men/tods-suede-slip-on-loafers-item-19278233.aspx?storeid=11564
Dsquared2;Tod&apos;s;494 CHF;https://www.farfetch.com//ch/shopping/men/tods-suede-slip-on-loafers-item-19278233.aspx?storeid=11564
Dsquared2;metallic-effect leather boots;794 CHF;https://www.farfetch.com//ch/shopping/men/dsquared2-metallic-effect-leather-boots-item-19674075.aspx?storeid=9462
Philipp Plein;Dsquared2;794 CHF;https://www.farfetch.com//ch/shopping/men/dsquared2-metallic-effect-leather-boots-item-19674075.aspx?storeid=9462
Philipp Plein;Phantom Skull &amp; Bones hi-top sneakers ;1840 CHF;https://www.farfetch.com//ch/shopping/men/philipp-plein-phantom-skull-bones-hi-top-sneakers-item-20224181.aspx?storeid=11539
Maison Margiela;Philipp Plein;1840 CHF;https://www.farfetch.com//ch/shopping/men/philipp-plein-phantom-skull-bones-hi-top-sneakers-item-20224181.aspx?storeid=11539
Maison Margiela;Tabi flat ankle boots;995 CHF;https://www.farfetch.com//ch/shopping/men/maison-margiela-tabi-flat-ankle-boots-item-19711926.aspx?storeid=14520
Nike;Maison Margiela;995 CHF;https://www.farfetch.com//ch/shopping/men/maison-margiela-tabi-flat-ankle-boots-item-19711926.aspx?storeid=14520
Nike;Hyperdunk 2010 &quot;Kay Yow&quot; sneakers;423 CHF;https://www.farfetch.com//ch/shopping/men/nike-hyperdunk-2010-kay-yow-sneakers-item-17856049.aspx?storeid=11218
Vans;Nike;423 CHF;https://www.farfetch.com//ch/shopping/men/nike-hyperdunk-2010-kay-yow-sneakers-item-17856049.aspx?storeid=11218
Vans;SK8-Hi &quot;Rose Dreams&quot; sneakers;68 CHF;https://www.farfetch.com//ch/shopping/men/vans-sk8-hi-rose-dreams-sneakers-item-19344371.aspx?storeid=11218
Nike;Vans;68 CHF;https://www.farfetch.com//ch/shopping/men/vans-sk8-hi-rose-dreams-sneakers-item-19344371.aspx?storeid=11218
Nike;Air Force 1 LV8 &quot;NY vs NY&quot; sneakers;114 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-force-1-lv8-ny-vs-ny-sneakers-item-19146759.aspx?storeid=11218
Nike;Nike;114 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-force-1-lv8-ny-vs-ny-sneakers-item-19146759.aspx?storeid=11218
Nike;x Carpet Company SB Dunk High sneakers;271 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-carpet-company-sb-dunk-high-sneakers-item-16580535.aspx?storeid=14912
PUMA;Nike;271 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-carpet-company-sb-dunk-high-sneakers-item-16580535.aspx?storeid=14912
PUMA;Nano RDR Odyssey sneakers;100 CHF;https://www.farfetch.com//ch/shopping/men/puma-nano-rdr-odyssey-sneakers-item-19333707.aspx?storeid=14912
Y-3;PUMA;100 CHF;https://www.farfetch.com//ch/shopping/men/puma-nano-rdr-odyssey-sneakers-item-19333707.aspx?storeid=14912
Y-3;logo-print mesh-panelling sneakers ;359 CHF;https://www.farfetch.com//ch/shopping/men/y-3-logo-print-mesh-panelling-sneakers-item-20964791.aspx?storeid=11461
Giuseppe Zanotti;Y-3;359 CHF;https://www.farfetch.com//ch/shopping/men/y-3-logo-print-mesh-panelling-sneakers-item-20964791.aspx?storeid=11461
Giuseppe Zanotti;Frankie suede low-top sneakers;518 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-frankie-suede-low-top-sneakers-item-18464835.aspx?storeid=11909
Off-White;Giuseppe Zanotti;518 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-frankie-suede-low-top-sneakers-item-18464835.aspx?storeid=11909
Off-White;Out Of Office mid-top sneakers;585 CHF;https://www.farfetch.com//ch/shopping/men/off-white-out-of-office-mid-top-sneakers-item-20861356.aspx?storeid=9774
adidas;Off-White;585 CHF;https://www.farfetch.com//ch/shopping/men/off-white-out-of-office-mid-top-sneakers-item-20861356.aspx?storeid=9774
adidas;x David Beckham Ultraboost CLIMA sneakers;80 CHF;https://www.farfetch.com//ch/shopping/men/adidas-x-david-beckham-ultraboost-clima-sneakers-item-17662248.aspx?storeid=11218
Alexander McQueen;adidas;80 CHF;https://www.farfetch.com//ch/shopping/men/adidas-x-david-beckham-ultraboost-clima-sneakers-item-17662248.aspx?storeid=11218
Alexander McQueen;chunky sole Chelsea boots;649 CHF;https://www.farfetch.com//ch/shopping/men/alexander-mcqueen-chunky-sole-chelsea-boots-item-16126569.aspx?storeid=9462
Giuseppe Zanotti;Alexander McQueen;649 CHF;https://www.farfetch.com//ch/shopping/men/alexander-mcqueen-chunky-sole-chelsea-boots-item-16126569.aspx?storeid=9462
Giuseppe Zanotti;Talon low-top sneakers;839 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-talon-low-top-sneakers-item-18465373.aspx?storeid=11909
Tricker&apos;s;Giuseppe Zanotti;839 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-talon-low-top-sneakers-item-18465373.aspx?storeid=11909
Tricker&apos;s;panelled lace-up derby shoes;499 CHF;https://www.farfetch.com//ch/shopping/men/trickers-panelled-lace-up-derby-shoes-item-19850808.aspx?storeid=12263
Giuseppe Zanotti;Tricker&apos;s;499 CHF;https://www.farfetch.com//ch/shopping/men/trickers-panelled-lace-up-derby-shoes-item-19850808.aspx?storeid=12263
Giuseppe Zanotti;Jungle Fever slippers;138 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-jungle-fever-slippers-item-16788495.aspx?storeid=11909
Marsèll;Giuseppe Zanotti;138 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-jungle-fever-slippers-item-16788495.aspx?storeid=11909
Marsèll;chunky sole leather boots;918 CHF;https://www.farfetch.com//ch/shopping/men/marsell-chunky-sole-leather-boots-item-15822072.aspx?storeid=9089
Vans;Marsèll;918 CHF;https://www.farfetch.com//ch/shopping/men/marsell-chunky-sole-leather-boots-item-15822072.aspx?storeid=9089
Vans;Classic Slip-On sneakers;40 CHF;https://www.farfetch.com//ch/shopping/men/vans-classic-slip-on-sneakers-item-14767085.aspx?storeid=11218
Undercover;Vans;40 CHF;https://www.farfetch.com//ch/shopping/men/vans-classic-slip-on-sneakers-item-14767085.aspx?storeid=11218
Undercover;lace-up low-top sneakers ;146 CHF;https://www.farfetch.com//ch/shopping/men/undercover-lace-up-low-top-sneakers-item-19631977.aspx?storeid=12263
Heron Preston;Undercover;146 CHF;https://www.farfetch.com//ch/shopping/men/undercover-lace-up-low-top-sneakers-item-19631977.aspx?storeid=12263
Heron Preston;sock-style boots;374 CHF;https://www.farfetch.com//ch/shopping/men/heron-preston-sock-style-boots-item-16863306.aspx?storeid=10704
adidas;Heron Preston;374 CHF;https://www.farfetch.com//ch/shopping/men/heron-preston-sock-style-boots-item-16863306.aspx?storeid=10704
adidas;EQT Support 93/17 &quot;Milled Leather&quot; sneakers;102 CHF;https://www.farfetch.com//ch/shopping/men/adidas-eqt-support-9317-milled-leather-sneakers-item-12112734.aspx?storeid=11218
Thom Browne;adidas;102 CHF;https://www.farfetch.com//ch/shopping/men/adidas-eqt-support-9317-milled-leather-sneakers-item-12112734.aspx?storeid=11218
Thom Browne;Tech Runner low-top sneakers;844 CHF;https://www.farfetch.com//ch/shopping/men/thom-browne-tech-runner-low-top-sneakers-item-19422100.aspx?storeid=10593
Reebok;Thom Browne;844 CHF;https://www.farfetch.com//ch/shopping/men/thom-browne-tech-runner-low-top-sneakers-item-19422100.aspx?storeid=10593
Reebok;Beatnik &quot;Baked Earth&quot; sandals;103 CHF;https://www.farfetch.com//ch/shopping/men/reebok-beatnik-baked-earth-sandals-item-20674827.aspx?storeid=14912
Reebok;Reebok;103 CHF;https://www.farfetch.com//ch/shopping/men/reebok-beatnik-baked-earth-sandals-item-20674827.aspx?storeid=14912
Reebok;Club C 1985 TV sneakers;112 CHF;https://www.farfetch.com//ch/shopping/men/reebok-club-c-1985-tv-sneakers-item-19291578.aspx?storeid=14209
Reebok;Reebok;112 CHF;https://www.farfetch.com//ch/shopping/men/reebok-club-c-1985-tv-sneakers-item-19291578.aspx?storeid=14209
Reebok;RBK Premier Road Plus VI lace-up sneakers ;126 CHF;https://www.farfetch.com//ch/shopping/men/reebok-rbk-premier-road-plus-vi-lace-up-sneakers-item-22022551.aspx?storeid=9462
Nike;Reebok;126 CHF;https://www.farfetch.com//ch/shopping/men/reebok-rbk-premier-road-plus-vi-lace-up-sneakers-item-22022551.aspx?storeid=9462
Nike;Air Max 98 &quot;South Beach&quot; sneakers;244 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-98-south-beach-sneakers-item-12980587.aspx?storeid=11218
Coach;Nike;244 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-98-south-beach-sneakers-item-12980587.aspx?storeid=11218
Coach;jacquard-print clogs;189 CHF;https://www.farfetch.com//ch/shopping/men/coach-jacquard-print-clogs-item-20948454.aspx?storeid=9462
Palm Angels;Coach;189 CHF;https://www.farfetch.com//ch/shopping/men/coach-jacquard-print-clogs-item-20948454.aspx?storeid=9462
Palm Angels;Racing Palm Web sneakers;575 CHF;https://www.farfetch.com//ch/shopping/men/palm-angels-racing-palm-web-sneakers-item-20084233.aspx?storeid=12592
New Balance;Palm Angels;575 CHF;https://www.farfetch.com//ch/shopping/men/palm-angels-racing-palm-web-sneakers-item-20084233.aspx?storeid=12592
New Balance;XC72 logo-patch sneakers;131 CHF;https://www.farfetch.com//ch/shopping/men/new-balance-xc72-logo-patch-sneakers-item-20582291.aspx?storeid=11218
adidas;New Balance;131 CHF;https://www.farfetch.com//ch/shopping/men/new-balance-xc72-logo-patch-sneakers-item-20582291.aspx?storeid=11218
adidas;x Human Made Questar &quot;Aqua&quot; sneakers;83 CHF;https://www.farfetch.com//ch/shopping/men/adidas-x-human-made-questar-aqua-sneakers-item-18382092.aspx?storeid=14912
