Nike;Nike Air VaporMax Plus;Nike Air VaporMax Plus Triple Black;25.01.2018;134 CHF;https://stockx.com/nike-air-vapormax-plus-triple-black
Nike;Nike Air Force 1 Low '07;Nike Air Force 1 Low '07 White (Travis Scott Cactus Jack Utopia Edition);28.07.2023;122 CHF;https://stockx.com/nike-air-force-1-low-07-white-travis-scott-cactus-jack-utopia-edition
Nike;Nike Dunk Low;Nike Dunk Low Athletic Department Deep Jungle;01.10.2023;91 CHF;https://stockx.com/nike-dunk-low-athletic-department-deep-jungle
Nike;Nike Air Max 1 '86 OG;Nike Air Max 1 '86 OG Doernbecher Hailey (Women's);02.12.2023;189 CHF;https://stockx.com/nike-air-max-1-86-og-doernbecher-hailey-womens
Jordan;Jordan 1 Low;Jordan 1 Low Panda (2023) (Women's);10.03.2023;78 CHF;https://stockx.com/air-jordan-1-low-panda-2023-womens
UGG;UGG Tazz Slipper;UGG Tazz Slipper Black (Women's);01.11.2021;131 CHF;https://stockx.com/ugg-tazz-slipper-black-w
Nike;Nike Dunk Low Retro;Nike Dunk Low Retro White Black Panda (PS);10.03.2021;49 CHF;https://stockx.com/nike-dunk-low-retro-white-black-ps
Jordan;Jordan 8 Retro;Jordan 8 Retro Playoffs (2023);30.09.2023;187 CHF;https://stockx.com/air-jordan-8-retro-playoffs-2023
New Balance;New Balance 550;New Balance 550 White Grey;14.01.2022;65 CHF;https://stockx.com/new-balance-550-white-grey
Jordan;Jordan 1 Low;Jordan 1 Low Light Smoke Grey;29.09.2020;145 CHF;https://stockx.com/air-jordan-1-low-light-smoke-grey
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG UNC Toe (GS);22.07.2023;106 CHF;https://stockx.com/air-jordan-1-retro-high-og-unc-toe-gs
Nike;Nike Zoom GT Cut 2;Nike Zoom GT Cut 2 Hyper Pink;10.08.2023;120 CHF;https://stockx.com/nike-zoom-gt-cut-2-hyper-pink
Nike;Nike Dunk High;Nike Dunk High Doernbecher Macey (Women's);02.12.2023;169 CHF;https://stockx.com/nike-dunk-high-doernbecher-macey-womens
Nike;Nike SB Dunk Low;Nike SB Dunk Low Fog (2021/2023);01.11.2021;113 CHF;https://stockx.com/nike-dunk-sb-low-fog
Jordan;Jordan 4 Retro;Jordan 4 Retro Military Black;21.05.2022;322 CHF;https://stockx.com/air-jordan-4-retro-military-black
Nike;Nike Ja 1;Nike Ja 1 Halloween;28.10.2023;108 CHF;https://stockx.com/nike-ja-1-halloween
ASICS;ASICS Gel-Kayano 14;ASICS Gel-Kayano 14 Cream Black Metallic Plum;30.05.2023;145 CHF;https://stockx.com/asics-gel-kayano-14-cream-black-metallic-plum
Jordan;Jordan 4 Retro SE;Jordan 4 Retro SE Craft Photon Dust;11.02.2023;129 CHF;https://stockx.com/air-jordan-4-retro-se-craft-photon-dust
Jordan;Jordan 4 Retro;Jordan 4 Retro Thunder (2023) (GS);13.05.2023;150 CHF;https://stockx.com/air-jordan-4-retro-thunder-2023-gs
UGG;UGG Classic Mini II Boot;UGG Classic Mini II Boot Chestnut (Women's);01.02.2022;90 CHF;https://stockx.com/ugg-classic-mini-ii-boot-chestnut-w
Jordan;Jordan 3 Retro;Jordan 3 Retro Off Noir;15.11.2023;152 CHF;https://stockx.com/air-jordan-3-retro-off-noir
Nike;Nike SB Dunk Low;Nike SB Dunk Low Albino & Preto;23.09.2023;139 CHF;https://stockx.com/nike-sb-dunk-low-albino-preto-pearl-white
Jordan;Jordan 1 Mid;Jordan 1 Mid Patent Black White Gold;22.01.2019;109 CHF;https://stockx.com/air-jordan-1-mid-patent-black-white-gold
Nike;Nike Ja 1;Nike Ja 1 Hunger;25.05.2023;107 CHF;https://stockx.com/nike-ja-1-hunger
adidas;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 MX Dark Salt;21.08.2023;181 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-mx-dark-salt
Jordan;Jordan 1 Mid;Jordan 1 Mid Lucky Green;01.03.2023;77 CHF;https://stockx.com/air-jordan-1-mid-lucky-green
Nike;Nike Dunk Low QS;Nike Dunk Low QS LeBron James Fruity Pebbles;08.11.2022;112 CHF;https://stockx.com/nike-dunk-low-qs-lebron-james-fruity-pebbles
Nike;Nike Dunk Low;Nike Dunk Low Anthracite;14.11.2023;109 CHF;https://stockx.com/nike-dunk-low-anthracite-pure-platinum
Jordan;Jordan 4 Retro SB;Jordan 4 Retro SB Pine Green;21.03.2023;276 CHF;https://stockx.com/air-jordan-4-retro-sb-pine-green
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Washed Pink (Women's);22.04.2023;107 CHF;https://stockx.com/air-jordan-1-retro-high-og-atmosphere-pink-w
New Balance;New Balance 530;New Balance 530 White Silver Navy;17.02.2021;79 CHF;https://stockx.com/new-balance-530-white-silver-navy
Jordan;Jordan 4 Retro;Jordan 4 Retro Seafoam (Women's);09.02.2023;209 CHF;https://stockx.com/air-jordan-4-retro-oil-green-w
Jordan;Jordan 11 Retro Low;Jordan 11 Retro Low Cement Grey;01.04.2023;184 CHF;https://stockx.com/air-jordan-11-retro-low-cement-grey
adidas;adidas Campus 00s;adidas Campus 00s Grey Gum (Kids);18.02.2023;102 CHF;https://stockx.com/adidas-campus-00s-grey-gum-gs
Nike;Nike Dunk Low Retro;Nike Dunk Low Retro White Pure Platinum;19.11.2022;79 CHF;https://stockx.com/nike-dunk-low-retro-white-pure-platinum
Jordan;Jordan 3 Retro;Jordan 3 Retro Wizards;29.04.2023;148 CHF;https://stockx.com/air-jordan-3-retro-wizards
