UGG;Crocs Classic Clog;Crocs Classic Clog Bieber with drew house;2020-10-13;52 CHF;https://stockx.com/crocs-classic-clog-justin-bieber
UGG;Crocs Pollex Slide;Crocs Pollex Slide by Salehe Bembury Tashmoo;2023-07-20;32 CHF;https://stockx.com/crocs-pollex-slide-by-salehe-bembury-tashmoo
Birkenstock;UGG Disquette Slipper;UGG Disquette Slipper Black (Women's);2020-01-01;88 CHF;https://stockx.com/ugg-disquette-slipper-black-w
UGG;Birkenstock Boston Soft Footbed;Birkenstock Boston Soft Footbed Suede Stone Coin;2021-08-30;170 CHF;https://stockx.com/birkenstock-boston-soft-footbed-suede-stone-coin
Crocs;UGG Tasman Slipper;UGG Tasman Slipper Chocolate;2020-03-14;124 CHF;https://stockx.com/ugg-tasman-slipper-chocolate
UGG;Crocs Classic Lined Clog;Crocs Classic Lined Clog Star Wars Chewbacca;2023-08-14;71 CHF;https://stockx.com/crocs-classic-lined-clog-star-wars-chewbacca
UGG;UGG Neumel Boot;UGG Neumel Boot Clementine;2022-11-16;78 CHF;https://stockx.com/ugg-neumel-boot-clementine
UGG;UGG Classic Ultra Mini Platform Boot;UGG Classic Ultra Mini Platform Boot Moss Green (Women's);2023-01-16;169 CHF;https://stockx.com/ugg-classic-ultra-mini-platform-moss-green-w
UGG;UGG Tasman Slipper;UGG Tasman Slipper Lilac Mauve (Women's);2023-09-01;125 CHF;https://stockx.com/ugg-tasman-slipper-lilac-mauve-womens
UGG;UGG Classic Mini Lace-Up Weather Boot;UGG Classic Mini Lace-Up Weather Boot Dune;2022-02-15;192 CHF;https://stockx.com/ugg-classic-mini-lace-up-weather-boot-dune
UGG;UGG Fluff Yeah Slide;UGG Fluff Yeah Slide Charcoal (Women's);2022-11-28;51 CHF;https://stockx.com/ugg-fluff-yeah-slide-charcoal-w
UGG;UGG Tasman II Slipper;UGG Tasman II Slipper Dive Blue (Kids);2023-01-01;108 CHF;https://stockx.com/ugg-tasman-ii-slipper-dive-blue-kids
UGG;UGG Classic Short II Boot;UGG Classic Short II Boot Grey (Women's);2023-01-13;91 CHF;https://stockx.com/ugg-classic-short-ii-boot-grey-w
Dr. Martens;UGG Tasman Slipper;UGG Tasman Slipper Samba Red (Women's);2023-02-04;146 CHF;https://stockx.com/ugg-tasman-slipper-samba-red-womens
