Jordan;Jordan 2 Retro Low;Jordan 2 Retro Low Christmas;16.12.2023;88 CHF;https://stockx.com/air-jordan-2-retro-low-christmas;https://images.stockx.com/images/Air-Jordan-2-Retro-Low-Christmas.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1701759656&q=60
Jordan;Jordan 2 Retro;Jordan 2 Retro Python;20.01.2024;136 CHF;https://stockx.com/air-jordan-2-retro-python;https://images.stockx.com/images/Air-Jordan-2-Retro-Python-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1705420384&q=60
Jordan;Jordan 1 Low SE;Jordan 1 Low SE Reverse Ice Blue (Women's);09.01.2023;74 CHF;https://stockx.com/air-jordan-1-low-se-reverse-ice-blue-w;https://images.stockx.com/images/Air-Jordan-1-Low-SE-Reverse-Ice-Blue-W-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1674197509&q=60
Nike;Nike Dunk Low PRM;Nike Dunk Low PRM Vintage Team Red (Women's);21.04.2023;82 CHF;https://stockx.com/nike-dunk-low-prm-team-red-w;https://images.stockx.com/images/Nike-Dunk-Low-PRM-Team-Red-W-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1682532831&q=60
Nike;Nike Dunk Low;Nike Dunk Low Plum Eclipse (Women's);08.06.2023;124 CHF;https://stockx.com/nike-dunk-low-plum-coconut-milk-womens;https://images.stockx.com/images/Nike-Dunk-Low-Plum-Coconut-Milk-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1681371735&q=60
Nike;Nike Air Max 1;Nike Air Max 1 Crepe Brown (2022);15.09.2022;92 CHF;https://stockx.com/nike-air-max-1-crepe-medium-brown-mint-foam-mushroom-muslin;https://images.stockx.com/images/Nike-Air-Max-1-Crepe-Medium-Brown-Mint-Foam-Mushroom-Muslin-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1664348069&q=60
Nike;Nike Dunk Low;Nike Dunk Low Pink Corduroy (Women's);08.08.2023;144 CHF;https://stockx.com/nike-dunk-low-pink-corduroy-womens;https://images.stockx.com/images/Nike-Dunk-Low-Pink-Corduroy-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1689246655&q=60
adidas;adidas Yeezy Slide;adidas Yeezy Slide Ochre;13.12.2021;92 CHF;https://stockx.com/adidas-yeezy-slide-ochre;https://images.stockx.com/images/adidas-Yeezy-Slide-Ochre-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1638805392&q=60
Jordan;Jordan 6 Retro;Jordan 6 Retro Georgetown (2022);03.09.2022;170 CHF;https://stockx.com/air-jordan-6-retro-georgetown-2022;https://images.stockx.com/images/Air-Jordan-6-Retro-Georgetown-2022-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1663699577&q=60
Nike;Nike Air Max 1 Premium;Nike Air Max 1 Premium Denim Leopard;28.04.2023;94 CHF;https://stockx.com/nike-air-max-1-premium-denim-leopard;https://images.stockx.com/images/Nike-Air-Max-1-Premium-Denim-Leopard-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1683300204&q=60
Jordan;Jordan 5 Retro Low;Jordan 5 Retro Low CLOT Jade;14.05.2022;89 CHF;https://stockx.com/air-jordan-5-retro-low-clot-jade;https://images.stockx.com/images/Air-Jordan-5-Retro-Low-CLOT-Jade-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1653399501&q=60
adidas;adidas Stan Smith;adidas Stan Smith The Simpsons Homer Simpson;18.08.2023;60 CHF;https://stockx.com/adidas-stan-smith-the-simpsons-homer-simpson;https://images.stockx.com/images/adidas-Stan-Smith-The-Simpsons-Homer-Simpson-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1692306511&q=60
Nike;Nike SB Dunk Low Pro PRM;Nike SB Dunk Low Pro PRM 90s Backpack;09.05.2023;77 CHF;https://stockx.com/nike-sb-dunk-low-pro-midnight-navy-desert-ochre;https://images.stockx.com/images/Nike-SB-Dunk-Low-Pro-Midnight-Navy-Desert-Ochre-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1683134817&q=60
Jordan;Jordan 1 Low TD Cleat;Jordan 1 Low TD Cleat Chicago (2023);01.06.2023;124 CHF;https://stockx.com/air-jordan-1-low-td-cleat-chicago-2023;https://images.stockx.com/images/Air-Jordan-1-Low-TD-Cleat-Chicago-2023-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1686597080&q=60
Nike;Nike Dunk Low;Nike Dunk Low Light Silver Corduroy (Women's);22.08.2023;100 CHF;https://stockx.com/nike-dunk-low-light-silver-corduroy-womens;https://images.stockx.com/images/Nike-Dunk-Low-Light-Silver-Corduroy-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1692306492&q=60
New Balance;Nike Dunk Low SE;Nike Dunk Low SE Sisterhood Sail Team Red (Women's);23.02.2023;83 CHF;https://stockx.com/nike-dunk-low-se-just-do-it-sail-team-red-w;
adidas;adidas Yeezy Foam RNR;adidas Yeezy Foam RNR Stone Taupe;30.08.2023;118 CHF;https://stockx.com/adidas-yeezy-foam-rnr-stone-taupe;https://images.stockx.com/images/adidas-Yeezy-Foam-RNR-Stone-Taupe-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1695664585&q=60
Jordan;Jordan 1 Mid;Jordan 1 Mid Barely Grape (GS);22.12.2022;73 CHF;https://stockx.com/air-jordan-1-mid-barely-grape-gs;https://images.stockx.com/images/Air-Jordan-1-Mid-Barely-Grape-GS-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1674057752&q=60
Nike;Nike Air Max Correlate;Nike Air Max Correlate Black White Grey;01.01.2012;70 CHF;https://stockx.com/nike-air-max-correlate-black-white-grey;https://images.stockx.com/images/Nike-Air-Max-Correlate-Black-White-Grey-Product.png?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1686755854&q=60
Nike;Nike Dunk Low;Nike Dunk Low UNC (2021);24.06.2021;266 CHF;https://stockx.com/nike-dunk-low-unc-2021;https://images.stockx.com/images/Nike-Dunk-Low-UNC-2021-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1624468252&q=60
adidas;adidas Handball Spezial;adidas Handball Spezial Black Gum;26.08.2020;71 CHF;https://stockx.com/adidas-handball-spezial-black-gum;https://images.stockx.com/images/adidas-Handball-Spezial-Black-Gum-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1642063160&q=60
Crocs;Crocs Pollex Clog;Crocs Pollex Clog by Salehe Bembury Niagara;20.07.2023;75 CHF;https://stockx.com/crocs-pollex-clog-by-salehe-bembury-niagara;https://images.stockx.com/images/Crocs-Pollex-Clog-by-Salehe-Bembury-Niagara-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1690553406&q=60
Jordan;Jordan 7 Retro;Jordan 7 Retro Cardinal (2022);17.12.2022;116 CHF;https://stockx.com/air-jordan-7-retro-cardinal-2022;https://images.stockx.com/images/Air-Jordan-7-Retro-Cardinal-2022-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1669812131&q=60
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Palomino (GS);02.09.2023;119 CHF;https://stockx.com/air-jordan-1-retro-high-og-palomino-gs;https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-Palomino-GS-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1694204485&q=60
Converse;Converse Chuck Taylor All Star 70 Ox;Converse Chuck Taylor All Star 70 Ox Comme des Garcons PLAY White;09.07.2019;92 CHF;https://stockx.com/converse-chuck-taylor-all-star-70s-ox-comme-des-garcons-play-white;https://images.stockx.com/images/Converse-Chuck-Taylor-All-Star-70s-Ox-Comme-Des-Garcons-Play-White-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1607647438&q=60
adidas;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Zyon;18.07.2020;148 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-zyon;https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Zyon-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1704290419&q=60
Jordan;Jordan 1 Mid;Jordan 1 Mid Lucky Green (GS);01.03.2023;76 CHF;https://stockx.com/air-jordan-1-mid-lucky-green-gs;https://images.stockx.com/images/Air-Jordan-1-Mid-Lucky-Green-GS-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1683271719&q=60
Nike;Nike Air Max 1;Nike Air Max 1 Travis Scott Cactus Jack Wheat Lemon Drop;23.05.2022;158 CHF;https://stockx.com/nike-air-max-1-travis-scott-wheat-lemon-drop;https://images.stockx.com/images/Nike-Air-Max-1-Travis-Scott-Wheat-Lemon-Drop-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1654265266&q=60
Nike;Nike Air Max 1;Nike Air Max 1 Patta Waves Rush Maroon (with Bracelet);19.11.2021;66 CHF;https://stockx.com/nike-air-max-1-patta-waves-rush-maroon-with-bracelet;https://images.stockx.com/images/Nike-Air-Max-1-Patta-Waves-Rush-Maroon-with-Bracelet-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1637338212&q=60
adidas;adidas Handball Spezial;adidas Handball Spezial Light Blue;18.02.2019;75 CHF;https://stockx.com/adidas-handball-spezial-light-blue;https://images.stockx.com/images/adidas-Handball-Spezial-Light-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1641999489&q=60
Jordan;Jordan 1 Mid;Jordan 1 Mid Triple White (2022);01.08.2022;82 CHF;https://stockx.com/air-jordan-1-mid-triple-white-2022;https://images.stockx.com/images/Air-Jordan-1-Mid-Triple-White-2022-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1666247386&q=60
Jordan;Jordan 1 Retro High;Jordan 1 Retro High Tokyo Bio Hack;04.09.2020;196 CHF;https://stockx.com/air-jordan-1-retro-high-bio-hack;https://images.stockx.com/images/Air-Jordan-1-Retro-High-Bio-Hack-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1606318464&q=60
Nike;Nike Air Max 270;Nike Air Max 270 Black White;02.03.2018;89 CHF;https://stockx.com/nike-air-max-270-black-white;https://images.stockx.com/images/Nike-Air-Max-270-Black-White-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1607664760&q=60
Jordan;Jordan 7 Retro;Jordan 7 Retro White Infrared;30.06.2023;105 CHF;https://stockx.com/air-jordan-7-retro-white-infrared;https://images.stockx.com/images/Air-Jordan-7-Retro-White-Infrared-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1688986587&q=60
Jordan;Jordan 8 Retro;Jordan 8 Retro Playoffs (2023) (GS);30.09.2023;108 CHF;https://stockx.com/air-jordan-8-retro-playoffs-2023-gs;https://images.stockx.com/images/Air-Jordan-8-Retro-Playoffs-2023-GS-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1699997583&q=60
Salomon;Salomon XT-6;Salomon XT-6 White Lunar Rock;27.01.2022;112 CHF;https://stockx.com/salomon-xt-6-white-lunar-rock;https://images.stockx.com/images/Salomon-XT-6-ADV-White-Lunar-Rock-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1662705198&q=60
Nike;Nike Dunk Low;Nike Dunk Low Championship Red;28.09.2021;98 CHF;https://stockx.com/nike-dunk-low-university-red-2021;https://images.stockx.com/images/Nike-Dunk-Low-University-Red-2021-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1633027530&q=60
Jordan;Jordan 1 Retro High;Jordan 1 Retro High NC to Chi (Women's);13.02.2020;83 CHF;https://stockx.com/air-jordan-1-retro-high-unc-chicago-leather-w;https://images.stockx.com/images/Air-Jordan-1-Retro-High-UNC-Chicago-Leather-W-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1606322288&q=60
adidas;adidas NMD R1 Primeblue;adidas NMD R1 Primeblue Triple Black;06.06.2021;69 CHF;https://stockx.com/adidas-nmd-r1-primeblue-triple-black;https://images.stockx.com/images/adidas-NMD-R1-Primeblue-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1634588669&q=60
New Balance;New Balance 2002R;New Balance 2002R JJJJound Storm Blue;26.10.2023;157 CHF;https://stockx.com/new-balance-2002r-jjjjound-storm-blue;https://images.stockx.com/images/New-Balance-2002R-JJJJound-Storm-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1699455010&q=60
Jordan;Jordan 11 Retro;Jordan 11 Retro DMP Gratitude (2023) (TD);09.12.2023;55 CHF;https://stockx.com/air-jordan-11-retro-dmp-defining-moments-2023-td;https://images.stockx.com/images/Air-Jordan-11-Retro-DMP-Defining-Moments-2023-TD-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1703694137&q=60
Jordan;Jordan 1 Mid SE;Jordan 1 Mid SE Flight Club;22.05.2023;75 CHF;https://stockx.com/air-jordan-1-mid-se-flight-club;https://images.stockx.com/images/Air-Jordan-1-Mid-SE-Flight-Club-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1696281045&q=60
Nike;Nike SB Dunk High Decon;Nike SB Dunk High Decon Gorge Green;28.11.2022;52 CHF;https://stockx.com/nike-sb-dunk-high-decon-gorge-green;https://images.stockx.com/images/Nike-SB-Dunk-High-Decon-Gorge-Green-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1669965931&q=60
Jordan;Jordan 1 Retro Low OG SP;Jordan 1 Retro Low OG SP Travis Scott Mocha;20.07.2019;1 567 CHF;https://stockx.com/air-jordan-1-retro-low-travis-scott;https://images.stockx.com/images/Air-Jordan-1-Retro-Low-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1606317345&q=60
adidas;adidas Yeezy 500 High Tactical Boot;adidas Yeezy 500 High Tactical Boot Utility Black;14.08.2023;125 CHF;https://stockx.com/adidas-yeezy-500-tactical-boot-utility-black;https://images.stockx.com/images/adidas-Yeezy-500-Tactical-Boot-Utility-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1692211774&q=60
UGG;UGG Classic Mini Platform Boot;UGG Classic Mini Platform Boot Chestnut (Women's);01.01.2020;110 CHF;https://stockx.com/ugg-classic-mini-platform-boot-chestnut-w;https://images.stockx.com/images/UGG-Classic-Mini-Platform-Boot-Chestnut-W-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1669966073&q=60
Jordan;Jordan 1 Mid;Jordan 1 Mid Shadow Red (GS);06.10.2021;74 CHF;https://stockx.com/air-jordan-1-mid-shadow-red-gs;https://images.stockx.com/images/Air-Jordan-1-Mid-Shadow-Red-GS-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1649427512&q=60
adidas;adidas Gazelle;adidas Gazelle Black White Gum;15.07.2022;75 CHF;https://stockx.com/adidas-gazelle-black-white-gum;https://images.stockx.com/images/adidas-Gazelle-Black-White-Gum-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1662123769&q=60
ASICS;ASICS Gel-Kayano 14;ASICS Gel-Kayano 14 Monaco Blue;26.08.2021;148 CHF;https://stockx.com/asics-gel-kayano-14-monaco-blue;https://images.stockx.com/images/ASICS-Gel-Kayano-14-Monaco-Blue.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1643275814&q=60
Jordan;Jordan 1 Zoom CMFT;Jordan 1 Zoom CMFT Neutral Olive;21.10.2022;93 CHF;https://stockx.com/air-jordan-1-zoom-cmft-neutral-olive;https://images.stockx.com/images/Air-Jordan-1-Zoom-CMFT-Neutral-Olive-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1672386329&q=60
adidas;adidas ADI2000;adidas ADI2000 Triple Black;26.09.2022;72 CHF;https://stockx.com/adidas-adi2000-triple-black;https://images.stockx.com/images/adidas-ADI2000-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1680767680&q=60
adidas;adidas Samba OG;adidas Samba OG Cloud White Core Black (GS);10.08.2023;83 CHF;https://stockx.com/adidas-samba-og-cloud-white-core-black-gs;https://images.stockx.com/images/adidas-Samba-OG-Cloud-White-Core-Black-GS-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1697118123&q=60
New Balance;New Balance 2002R;New Balance 2002R Protection Pack Dark Moss;21.09.2023;96 CHF;https://stockx.com/new-balance-2002r-protection-pack-dark-moss;https://images.stockx.com/images/New-Balance-2002R-Protection-Pack-Dark-Moss-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1693509193&q=60
adidas;adidas ADI2000;adidas ADI2000 Chalk White Black;06.10.2022;64 CHF;https://stockx.com/adidas-adi2000-chalk-white-black;https://images.stockx.com/images/adidas-ADI2000-Chalk-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1684997504&q=60
Nike;Nike Dunk Low LX;Nike Dunk Low LX Light Smoke Grey (Women's);20.10.2023;81 CHF;https://stockx.com/nike-dunk-low-lx-light-smoke-grey-womens;https://images.stockx.com/images/Nike-Dunk-Low-LX-Light-Smoke-Grey-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1698872882&q=60
Nike;Jordan 1 Retro High;Jordan 1 Retro High White Black Volt University Gold (GS);09.01.2021;67 CHF;https://stockx.com/air-jordan-1-retro-high-white-black-volt-university-gold-gs;
Jordan;Jordan 1 Mid SE;Jordan 1 Mid SE Night Stadium;01.10.2023;94 CHF;https://stockx.com/air-jordan-1-mid-se-night-stadium;https://images.stockx.com/images/Air-Jordan-1-Mid-SE-Night-Stadium-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1705420282&q=60
Nike;Nike Giannis Immortality 2;Nike Giannis Immortality 2 Black Holographic Swoosh;10.10.2022;68 CHF;https://stockx.com/nike-giannis-immortality-2-black-holographic-swoosh;https://images.stockx.com/images/Nike-Giannis-Immortality-2-Black-Holographic-Swoosh-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1672213340&q=60
Nike;Nike Dunk Low Disrupt 2;Nike Dunk Low Disrupt 2 Valentine's Day (2023) (Women's);07.02.2023;111 CHF;https://stockx.com/nike-dunk-low-disrupt-2-valentines-day-2023-w;https://images.stockx.com/images/Nike-Dunk-Low-Disrupt-2-Valentines-Day-2023-W-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1699894014&q=60
Nike;Nike Ja 1;Nike Ja 1 Black Smoke Grey;06.10.2023;95 CHF;https://stockx.com/nike-ja-1-black-smoke-grey;https://images.stockx.com/images/Nike-Ja-1-Black-Smoke-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1697741696&q=60
Jordan;Jordan 1 Mid;Jordan 1 Mid Purple Venom (GS);27.09.2023;87 CHF;https://stockx.com/air-jordan-1-mid-purple-venom-gs;https://images.stockx.com/images/Air-Jordan-1-Mid-Purple-Venom-GS-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1700600915&q=60
Nike;Nike ZoomX Vaporfly Next% 2;Nike ZoomX Vaporfly Next% 2 White Volt Racer Blue;17.11.2022;105 CHF;https://stockx.com/nike-zoomx-vaporfly-next-2-white-volt-racer-blue;https://images.stockx.com/images/Nike-ZoomX-Vaporfly-Next-2-White-Volt-Racer-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1697211169&q=60
Nike;Nike Air Max 90;Nike Air Max 90 Photon Dust Light Iron Ore;12.08.2023;97 CHF;https://stockx.com/nike-air-max-90-photon-dust-light-iron-ore;https://images.stockx.com/images/Nike-Air-Max-90-Photon-Dust-Light-Iron-Ore-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1698092686&q=60
Nike;Nike Air Terra Forma;Nike Air Terra Forma Off-White Mantra Orange;21.12.2023;154 CHF;https://stockx.com/nike-air-terra-forma-off-white-mantra-orange;https://images.stockx.com/images/Nike-Air-Terra-Forma-Off-White-Mantra-Orange-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1704229763&q=60
Nike;Nike Dunk Low;Nike Dunk Low Brown Plaid (GS);04.12.2023;90 CHF;https://stockx.com/nike-dunk-low-brown-plaid-gs;https://images.stockx.com/images/Nike-Dunk-Low-Brown-Plaid-GS-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1705439427&q=60
Nike;Nike Air Force 1 Low '07 LV8;Nike Air Force 1 Low '07 LV8 Reflective Swoosh Cool Grey;20.09.2023;130 CHF;https://stockx.com/nike-air-force-1-low-07-lv8-reflective-swoosh-cool-grey;https://images.stockx.com/images/Nike-Air-Force-1-Low-07-LV8-Reflective-Swoosh-Cool-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1701465020&q=60
adidas;adidas Campus 00s;adidas Campus 00s Shadow Violet (Women's);14.11.2023;71 CHF;https://stockx.com/adidas-campus-00s-shadow-violet-womens;https://images.stockx.com/images/adidas-Campus-80s-Shadow-Violet-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1704316069&q=60
Nike;Nike LeBron 4;Nike LeBron 4 Black Anthracite (2023);12.12.2023;172 CHF;https://stockx.com/nike-lebron-4-black-anthracite-2023;https://images.stockx.com/images/Nike-LeBron-4-Black-Anthracite-2023-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1702570699&q=60
Nike;Nike Air VaporMax Plus;Nike Air VaporMax Plus Wolf Grey Black;26.04.2018;117 CHF;https://stockx.com/nike-air-vapormax-plus-wolf-grey-black;https://images.stockx.com/images/Nike-Air-VaporMax-Plus-Wolf-Grey-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1608515558&q=60
Nike;Nike ZoomX Vaporfly 3;Nike ZoomX Vaporfly 3 Black Metallic Gold Grain;24.09.2023;161 CHF;https://stockx.com/nike-zoomx-vaporfly-3-black-metallic-gold-grain;https://images.stockx.com/images/Nike-ZoomX-Vaporfly-3-Black-Metallic-Gold-Grain-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1702400653&q=60
Nike;Nike Dunk Low Retro;Nike Dunk Low Retro From Nike To You Fir Green;21.11.2023;81 CHF;https://stockx.com/nike-dunk-low-retro-from-nike-to-you-fir-green;https://images.stockx.com/images/Nike-Dunk-Low-Retro-From-Nike-To-You-Fir-Green.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1701851373&q=60
Jordan;Jordan 1 Low SE;Jordan 1 Low SE Sky J Mauve;23.11.2023;80 CHF;https://stockx.com/air-jordan-1-low-se-sky-j-mauve;https://images.stockx.com/images/Air-Jordan-1-Low-SE-Sky-J-Mauve-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1704990273&q=60
Li-Ning;Li-Ning Way of Wade 10 Low;Li-Ning Way of Wade 10 Low Cherry Blossom;08.07.2023;143 CHF;https://stockx.com/li-ning-way-of-wade-10-low-cherry-blossom;https://images.stockx.com/images/Li-Ning-Way-of-Wade-10-Low-Cherry-Blossom-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1705439431&q=60
New Balance;New Balance 1906R;New Balance 1906R Salehe Bembury Heat Be Hot Magma;11.01.2024;427 CHF;https://stockx.com/new-balance-1906r-salehe-bembury-heat-be-hot-magma;https://images.stockx.com/images/New-Balance-1906R-Salehe-Bembury-Heat-Be-Hot-Magma.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1704792707&q=60
